id,year,day,lon,lat,tno2,temp,et,sp,tp,wd,ws,pop,building,road,parking,ndvi,NO2
3,2021,267,114.1258166,22.4969545,63.6491165161133,300.699554443359,-0.0817777290940285,100360.2109375,0.0757861062884331,173.301132202148,3.89406514167786,156.301162719727,3624076.25,5897.4716796875,0,4179,27
4,2021,267,114.3581838,22.4712708,46.9704475402832,300.837219238281,-0.0403325892984867,100612.4765625,0.0328094400465488,176.597991943359,5.00321865081787,2.12723422050476,199027.984375,417.544128417969,0,-3000,4
5,2021,267,114.2286697,22.309823,52.7080078125,300.717590332031,-0.0819113031029701,100307.8359375,0.0824588462710381,178.67121887207,5.36980676651001,571.750061035156,3221332.75,5677.51318359375,41.4476928710938,3574,34
6,2021,267,114.1572091,22.3310969,61.1967086791992,300.636138916016,-0.0841616615653038,100150.9921875,0.0851743891835213,177.349838256836,4.88345813751221,557.522583007813,10587726,6553.90625,297.494720458984,3300,36
7,2021,267,114.1269531,22.3568159,65.2962265014648,300.620178222656,-0.0868710651993752,100139.171875,0.0916448384523392,176.441528320313,4.58774900436401,231.99870300293,2478207,5969.11767578125,177.659118652344,3123,30
8,2021,267,114.1120975,22.3716276,69.4134368896484,300.630401611328,-0.0848728194832802,100169.53125,0.0900646150112152,175.90071105957,4.43252468109131,672.036499023438,5056594,6791.02880859375,166.265670776367,1655,29
9,2021,267,114.256814,22.3182558,53.7600059509277,300.772399902344,-0.0706735923886299,100438.1875,0.0753625929355621,178.906448364258,5.50980710983276,407.302185058594,1751836.5,4787.18798828125,0,5912,15
10,2021,267,113.9742504,22.3911527,86.9391021728516,300.905456542969,-0.0421795547008514,100657.703125,0.0436172485351563,174.200546264648,4.2939248085022,297.499664306641,2375346.5,5116.1513671875,0,2831,24
11,2021,267,114.1820905,22.3764958,61.2435340881348,300.616729736328,-0.0928243026137352,100131.0703125,0.0890594571828842,176.715454101563,4.73928451538086,146.51953125,3542057.5,5773.041015625,92.1150817871094,5571,13
12,2021,267,114.16871,22.322169,60.1177864074707,300.646240234375,-0.0851326659321785,100164.4453125,0.0849155411124229,177.653228759766,4.98408031463623,747.296691894531,14594804,7989.83642578125,308.045318603516,2904,56
13,2021,267,114.1412676,22.2848775,59.6699752807617,300.683715820313,-0.0574911236763,100235.125,0.0583054721355438,177.649322509766,4.98660850524902,878.608520507813,9484429,7007.2744140625,567.064819335938,6011,24
14,2021,267,114.1573973,22.2475352,54.2062339782715,300.727935791016,-0.0546138398349285,100304.2265625,0.0537938699126244,178.455184936523,5.24753046035767,65.4896621704102,3044803.5,3876.92065429688,260.136474609375,4650,20
15,2021,267,114.2167934,22.2827772,51.778392791748,300.719970703125,-0.0848570987582207,100293.84375,0.0838161259889603,178.894805908203,5.40548086166382,1421.89978027344,2995995.75,4814.8349609375,6.94431924819946,6793,30
